,MI_dir_L0.1_weight,H_L0.1_weight,HH_L0.1_weight,HH_L0.1_std,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_jit_L0.1_weight,HH_jit_L0.1_mean,HpHp_L0.1_std,HpHp_L0.1_radius,HpHp_L0.1_covariance,HpHp_L0.1_pcc,Attack,Attack_subType
1547,1898.82422952304,1898.82422952304,1893.03641139628,4.5736613495948e-06,2.1618442267944797e-11,-1.40949013414009e-27,-1.31923548250239e-16,1893.03641139628,604259.201282551,0.0,0.0,0.0,0.0,0,0
1548,1899.82303709061,1899.82303709061,1894.0352225985,4.5736613495948e-06,2.1618442267944797e-11,-1.4081895891191e-27,-1.3180182159911e-16,1894.0352225985,603940.168566547,0.0,0.0,0.0,0.0,0,0
1549,1900.31690170308,1900.31690170308,1894.5306291534,4.67203091198574e-06,2.2499656328096497e-11,-1.40504883598376e-27,-1.28738961063107e-16,1894.5306291534,603621.387674103,0.0,0.0,0.0,0.0,0,0
1550,1901.31558271544,1901.31558271544,1895.52931418194,4.5736613495948e-06,2.1618442267944797e-11,-1.40382406505115e-27,-1.31393223191028e-16,1895.52931418194,603302.942908756,0.0,0.0,0.0,0.0,0,0
1551,1902.31454582329,1902.31454582329,1896.52828044536,4.86280394896773e-06,2.4268345558314397e-11,-1.40238677018341e-27,-1.23454047611492e-16,1896.52828044536,602984.833788464,0.0,0.0,0.0,0.0,0,0
1552,1903.31335119899,1903.31335119899,1897.52708945475,4.76837158203125e-06,2.3383036263444296e-11,-1.40095032690182e-27,-1.25769963226295e-16,1897.52708945475,602667.059756604,0.0,0.0,0.0,0.0,0,0
1553,1904.26283674905,1904.26283674905,1898.47672857376,4.76837158203125e-06,2.3383036263444296e-11,-1.39951463224335e-27,-1.25641074099442e-16,1898.47672857376,602349.612062722,0.0,0.0,0.0,0.0,0,0
1554,1904.79947049655,1904.79947049655,1899.01477026096,4.76837158203125e-06,2.3493323811798297e-11,-1.39007350920591e-27,-1.19897716238263e-16,1899.01477026096,602032.421476328,0.0,0.0,0.0,0.0,0,0
1555,1904.16404348552,1904.16404348552,1898.38430989086,4.47312904341071e-06,2.0863935327642098e-11,-1.38133407321283e-27,-1.27007840685935e-16,1898.38430989087,601715.292638954,0.0,0.0,0.0,0.0,0,0
1556,1905.16309944407,1905.16309944407,1899.38336871488,4.47312904341071e-06,2.0863935327642098e-11,-1.37990631076774e-27,-1.26876563952319e-16,1899.38336871488,601398.49756612,0.0,0.0,0.0,0.0,0,0
1557,1906.16177709274,1906.16177709274,1900.38205037519,4.5736613495948e-06,2.1737684442481797e-11,-1.37847930024052e-27,-1.23959403919672e-16,1900.38205037519,601082.035674977,0.0,0.0,0.0,0.0,0,0
1558,1907.16098956614,1907.16098956614,1901.38126523647,4.67203091198574e-06,2.2614252446431e-11,-1.37705315501329e-27,-1.21223894418464e-16,1901.38126523647,600765.90652894,0.0,0.0,0.0,0.0,0,0
1559,1908.16045376729,1908.16045376729,1902.38073106138,4.5736613495948e-06,2.1737684442481797e-11,-1.37562776052033e-27,-1.23702979928462e-16,1902.38073106138,600450.109645217,0.0,0.0,0.0,0.0,0,0
1560,1909.15862479034,1909.15862479034,1903.37890762431,4.5736613495948e-06,2.1737684442481797e-11,-1.3742023659167e-27,-1.23574801677701e-16,1903.37890762431,600134.644286624,0.0,0.0,0.0,0.0,0,0
1561,1910.15755207037,1910.15755207037,1904.37783815185,4.5736613495948e-06,2.1737684442481797e-11,-1.37277772173771e-27,-1.23446690908685e-16,1904.37783815186,599819.510056297,0.0,0.0,0.0,0.0,0,0
1562,1911.15584744749,1911.15584744749,1905.37613868679,4.5736613495948e-06,2.1737684442481797e-11,-1.37135391799471e-27,-1.2331865571566499e-16,1905.37613868679,599504.706329167,0.0,0.0,0.0,0.0,0,0
1563,1912.15518419196,1912.15518419196,1906.37547743707,4.5736613495948e-06,2.1737684442481797e-11,-1.36993086345424e-27,-1.23190687894494e-16,1906.37547743708,599190.232756977,0.0,0.0,0.0,0.0,0,0
1564,1911.97632615971,1911.97632615971,1906.20018263744,4.5736613495948e-06,2.1865735616613698e-11,-1.35493448527547e-27,-1.17410026197648e-16,1906.20018263744,598875.895244413,0.0,0.0,0.0,0.0,0,0
1565,1912.97540984225,1912.97540984225,1907.19926908821,4.5736613495948e-06,2.1865735616613698e-11,-1.35330788089494e-27,-1.1726907498192002e-16,1907.19926908821,598561.887209204,0.0,0.0,0.0,0.0,0,0
1566,1913.97446143232,1913.97446143232,1908.19832354196,4.67203091198574e-06,2.27373675443232e-11,-1.3516821297604499e-27,-1.14662064715362e-16,1908.19832354196,598248.208133074,0.0,0.0,0.0,0.0,0,0
1567,1914.97275340324,1914.97275340324,1909.1966206675,4.5736613495948e-06,2.1865735616613698e-11,-1.35037417442815e-27,-1.17014858592224e-16,1909.1966206675,597934.857375146,0.0,0.0,0.0,0.0,0,0
1568,1915.97246858314,1915.97246858314,1910.1963367065,4.5736613495948e-06,2.1865735616613698e-11,-1.34906690528379e-27,-1.1690157894206002e-16,1910.1963367065,597621.834652882,0.0,0.0,0.0,0.0,0,0
1569,1916.96768744573,1916.96768744573,1911.1915699829,4.5736613495948e-06,2.1865735616613698e-11,-1.34775815895698e-27,-1.16788171288637e-16,1911.19156998291,597309.138718051,0.0,0.0,0.0,0.0,0,0
1570,1917.9665152991,1917.9665152991,1912.19040136814,4.67203091198574e-06,2.27373675443232e-11,-1.34645010024476e-27,-1.1421823602686099e-16,1912.19040136814,596996.769647335,0.0,0.0,0.0,0.0,0,0
1571,1918.96584967997,1918.96584967997,1913.18973775358,4.47312904341071e-06,2.0997315697268598e-11,-1.34546278978443e-27,-1.19209579905903e-16,1913.18973775358,596684.727010966,0.0,0.0,0.0,0.0,0,0
1572,1919.96410548394,1919.96410548394,1914.18799880759,4.67203091198574e-06,2.27373675443232e-11,-1.34415890989238e-27,-1.1402387626529002e-16,1914.1879988076,596373.010122463,0.0,0.0,0.0,0.0,0,0
1573,1920.68344979042,1920.68344979042,1914.90818745134,4.37028474326691e-06,1.9863664117876002e-11,-1.34174455912071e-27,-1.31426940146291e-16,1914.90818745134,596061.573254669,0.0,0.0,0.0,0.0,0,0
1574,1921.09575887265,1921.09575887265,1915.32226364892,4.5736613495948e-06,2.1618442267944797e-11,-1.33561041990076e-27,-1.25008654835882e-16,1915.32226364892,595750.366320905,0.0,0.0,0.0,0.0,0,0
1575,1920.11723532424,1920.11723532424,1914.34968618426,4.67203091198574e-06,2.2499656328096497e-11,-1.33121127304651e-27,-1.21973522811761e-16,1914.34968618426,595439.163850555,0.0,0.0,0.0,0.0,0,0
1576,1921.11656895871,1921.11656895871,1915.34902182032,4.67203091198574e-06,2.2499656328096497e-11,-1.32883679074294e-27,-1.21755958569867e-16,1915.34902182032,595128.28622091,0.0,0.0,0.0,0.0,0,0
1577,1922.11602923918,1922.11602923918,1916.34848372113,4.76837158203125e-06,2.3383036263444296e-11,-1.32769867869593e-27,-1.1919381493309e-16,1916.34848372113,594817.732951882,0.0,0.0,0.0,0.0,0,0
1578,1923.11402806229,1923.11402806229,1917.34648854901,4.5736613495948e-06,2.1618442267944797e-11,-1.32682462597939e-27,-1.24186333997851e-16,1917.34648854901,594507.503300387,0.0,0.0,0.0,0.0,0,0
1579,1924.11364668766,1924.11364668766,1918.34610831815,4.76837158203125e-06,2.3383036263444296e-11,-1.3256877431681599e-27,-1.19013283701881e-16,1918.34610831815,594197.59702189,0.0,0.0,0.0,0.0,0,0
1580,1925.11285174428,1925.11285174428,1919.34531575762,4.67203091198574e-06,2.2499656328096497e-11,-1.32455145389128e-27,-1.21363310428423e-16,1919.34531575762,593888.013544578,0.0,0.0,0.0,0.0,0,0
1581,1926.01181232388,1926.01181232388,1920.24457904596,4.95543710966743e-06,2.51553805100036e-11,-1.32308324272123e-27,-1.14295593803501e-16,1920.24457904596,593578.736268512,0.0,0.0,0.0,0.0,0,0
1582,1926.87418816705,1926.87418816705,1921.10736698973,4.76837158203125e-06,2.3383036263444296e-11,-1.3218790219848999e-27,-1.1867135671563599e-16,1921.10736698973,593269.758881075,0.0,0.0,0.0,0.0,0,0
1583,1927.51442360835,1927.51442360835,1921.74867914786,4.86280394896773e-06,2.4268345558314397e-11,-1.32023490732333e-27,-1.1622210546505e-16,1921.74867914786,592961.045383507,0.0,0.0,0.0,0.0,0,0
1584,1928.02161056484,1928.02161056484,1922.25734024848,4.86280394896773e-06,2.4268345558314397e-11,-1.31859180491439e-27,-1.16077460886724e-16,1922.25734024848,592652.57417662,0.0,0.0,0.0,0.0,0,0
1585,1928.89104318105,1928.89104318105,1923.12716322634,4.5736613495948e-06,2.1618442267944797e-11,-1.3173696185707999e-27,-1.23301377022374e-16,1923.12716322634,592344.402889493,0.0,0.0,0.0,0.0,0,0
1586,1929.88970436043,1929.88970436043,1924.12582840636,4.76837158203125e-06,2.3383036263444296e-11,-1.31588521338738e-27,-1.18133264056374e-16,1924.12582840636,592036.551711501,0.0,0.0,0.0,0.0,0,0
1587,1930.76063691117,1930.76063691117,1924.99714643445,4.76837158203125e-06,2.3383036263444296e-11,-1.3144027452416299e-27,-1.18000175851465e-16,1924.99714643445,591728.999800662,0.0,0.0,0.0,0.0,0,0
1588,1931.75942442316,1931.75942442316,1925.99593756582,4.76837158203125e-06,2.3383036263444296e-11,-1.31292112592546e-27,-1.17867163850016e-16,1925.99593756582,591421.767065509,0.0,0.0,0.0,0.0,0,0
1589,1932.1975143927,1932.1975143927,1926.43570401797,4.76837158203125e-06,2.3383036263444296e-11,-1.31114623554771e-27,-1.1770782351278e-16,1926.43570401797,591114.763950048,0.0,0.0,0.0,0.0,0,0
1590,1931.95584845528,1931.95584845528,1926.1977407267,4.86280394896773e-06,2.4080149696371797e-11,-1.2925766858920999e-27,-1.24647757234985e-16,1926.1977407267,590807.882292896,0.0,0.0,0.0,0.0,0,0
1591,1932.88675892431,1932.88675892431,1927.12885711398,4.67203091198574e-06,2.22965366849735e-11,-1.29172259150162e-27,-1.29651772576811e-16,1927.12885711398,590501.308147843,0.0,0.0,0.0,0.0,0,0
1592,1933.88596035634,1933.88596035634,1928.12806092487,4.86280394896773e-06,2.4080149696371797e-11,-1.29071162999647e-27,-1.24467903275799e-16,1928.12806092488,590195.05187778,0.0,0.0,0.0,0.0,0,0
1593,1934.78289456008,1934.78289456008,1929.02530199391,4.95543710966743e-06,2.4895081320521097e-11,-1.2881565245496e-27,-1.2849325332263002e-16,1929.02530199391,589889.096818249,0.0,0.0,0.0,0.0,0,0
1594,1935.58159634613,1935.58159634613,1929.82460281001,4.95543710966743e-06,2.4895081320521097e-11,-1.28734976588634e-27,-1.28412779371435e-16,1929.82460281001,589583.427020871,0.0,0.0,0.0,0.0,0,0
1595,1936.58092461379,1936.58092461379,1930.8239330756,4.95543710966743e-06,2.4895081320521097e-11,-1.28659634042878e-27,-1.28337625392604e-16,1930.8239330756,589278.07373779,0.0,0.0,0.0,0.0,0,0
1596,1937.57970847072,1937.57970847072,1931.82272054784,4.95543710966743e-06,2.4895081320521097e-11,-1.2858433056925e-27,-1.2826251038811e-16,1931.82272054784,588973.036392768,0.0,0.0,0.0,0.0,0,0
1597,1938.57877988281,1938.57877988281,1932.82179471897,4.95543710966743e-06,2.4895081320521097e-11,-1.28509049146974e-27,-1.28187417379779e-16,1932.82179471897,588668.31454102,0.0,0.0,0.0,0.0,0,0
1598,1939.52973217594,1939.52973217594,1933.77289266876,4.86280394896773e-06,2.4170153239389598e-11,-1.28220452524246e-27,-1.17893296941563e-16,1933.77289266876,588363.900141372,0.0,0.0,0.0,0.0,0,0
1599,1940.46453847327,1940.46453847327,1934.7078924716,4.67203091198574e-06,2.2614252446431e-11,-1.27882948279127e-27,-1.12577128658198e-16,1934.7078924716,588059.790202117,0.0,0.0,0.0,0.0,0,0
1600,1941.10637247346,1941.10637247346,1935.35078901884,4.86280394896773e-06,2.46110341826985e-11,-1.2717097014787499e-27,-1.00131450014378e-16,1935.35078901884,587755.938419342,0.0,0.0,0.0,0.0,0,0
1601,1942.08282695175,1942.08282695175,1936.32731331207,4.86280394896773e-06,2.46110341826985e-11,-1.27032641451705e-27,-1.00022533231641e-16,1936.32731331207,587452.396794843,0.0,0.0,0.0,0.0,0,0
1602,1942.12891799731,1942.12891799731,1936.37623134107,5.04637014592093e-06,2.6363583020858196e-11,-1.26166539119463e-27,-9.57269824860375e-17,1936.37623134107,587149.019599751,0.0,0.0,0.0,0.0,0,0
1603,1942.70787120281,1942.70787120281,1936.95643170903,5.22348935609022e-06,2.79179320899326e-11,-1.25862948562859e-27,-9.91015443857159e-17,1936.95643170903,586845.889902634,0.0,0.0,0.0,0.0,0,0
1604,1943.51130206032,1943.51130206032,1937.76044451483,4.95543710966743e-06,2.5257930386940297e-11,-1.2573435541069899e-27,-1.04355471785221e-16,1937.76044451483,586543.042411809,0.0,0.0,0.0,0.0,0,0
1605,1944.47276047568,1944.47276047568,1938.72201697489,4.76837158203125e-06,2.3493323811798297e-11,-1.25626677082758e-27,-1.08356511947551e-16,1938.72201697489,586240.501337333,0.0,0.0,0.0,0.0,0,0
1606,1945.36790942556,1945.36790942556,1939.61747601988,4.95543710966743e-06,2.5257930386940297e-11,-1.25504161800419e-27,-1.04164418490962e-16,1939.61747601988,585938.255916363,0.0,0.0,0.0,0.0,0,0
1607,1946.27918024276,1946.27918024276,1940.52900911716,4.95543710966743e-06,2.5257930386940297e-11,-1.25381713092991e-27,-1.04062790001347e-16,1940.52900911717,585636.30822452,0.0,0.0,0.0,0.0,0,0
1608,1947.17664396074,1947.17664396074,1941.42677577275,4.86280394896773e-06,2.44888943013143e-11,-1.25026589781378e-27,-1.0189820134109199e-16,1941.42677577276,585334.655690016,0.0,0.0,0.0,0.0,0,0
1609,1947.68868023703,1947.68868023703,1941.94025296973,4.5736613495948e-06,2.1865735616613698e-11,-1.24611069483464e-27,-1.07980046943716e-16,1941.94025296973,585033.238253935,0.0,0.0,0.0,0.0,0,0
1610,1948.19151366244,1948.19151366244,1942.44455373739,4.47312904341071e-06,2.0997315697268598e-11,-1.24516001739618e-27,-1.1032263672874e-16,1942.44455373739,584732.054246677,0.0,0.0,0.0,0.0,0,0
1611,1949.19096633646,1949.19096633646,1943.44400802596,4.47312904341071e-06,2.0997315697268598e-11,-1.24420998998886e-27,-1.10238463187126e-16,1943.44400802596,584431.180101691,0.0,0.0,0.0,0.0,0,0
1612,1950.18623115361,1950.18623115361,1944.43928680424,4.76837158203125e-06,2.3611855769099196e-11,-1.24341925381168e-27,-1.03347122766152e-16,1944.43928680424,584130.61469755,0.0,0.0,0.0,0.0,0,0
1613,1951.04620284891,1951.04620284891,1945.29967114468,4.86280394896773e-06,2.43746276887712e-11,-1.24161459334809e-27,-1.05013052507892e-16,1945.29967114468,583830.336739183,0.0,0.0,0.0,0.0,0,0
1614,1952.04310754,1952.04310754,1946.29658495256,4.95543710966743e-06,2.5257930386940297e-11,-1.24060096501248e-27,-1.02965890729067e-16,1946.29658495256,583530.366867567,0.0,0.0,0.0,0.0,0,0
1615,1952.8982041358,1952.8982041358,1947.15210812228,4.95543710966743e-06,2.5257930386940297e-11,-1.23956698915758e-27,-1.02880074058038e-16,1947.15210812228,583230.6828504,0.0,0.0,0.0,0.0,0,0
1616,1953.6376458227,1953.6376458227,1947.89231646107,4.86280394896773e-06,2.43746276887712e-11,-1.23853355541058e-27,-1.04752465043437e-16,1947.89231646107,582931.266565425,0.0,0.0,0.0,0.0,0,0
1617,1954.50640905229,1954.50640905229,1948.76146563658,4.86280394896773e-06,2.46110341826985e-11,-1.23572049814717e-27,-9.7297744247832e-17,1948.76146563658,582632.137464263,0.0,0.0,0.0,0.0,0,0
1618,1955.50560155221,1955.50560155221,1949.76066051001,4.86280394896773e-06,2.46110341826985e-11,-1.23491865800872e-27,-9.7234609229164e-17,1949.76066051001,582333.315075824,0.0,0.0,0.0,0.0,0,0
1619,1954.98537722833,1954.98537722833,1949.24490234521,4.67203091198574e-06,2.2614252446431e-11,-1.23050804145653e-27,-1.0832332532374799e-16,1949.24490234521,582034.566928192,0.0,0.0,0.0,0.0,0,0
1620,1955.7085502179,1955.7085502179,1949.96888818919,4.67203091198574e-06,2.2614252446431e-11,-1.22986299776714e-27,-1.08266541235339e-16,1949.9688881892,581736.082901903,0.0,0.0,0.0,0.0,0,0
1621,1956.70732206298,1956.70732206298,1950.9676636387,4.76837158203125e-06,2.3493323811798297e-11,-1.22921833129115e-27,-1.06023508615893e-16,1950.9676636387,581437.904672845,0.0,0.0,0.0,0.0,0,0
1622,1957.70719271745,1957.70719271745,1951.96753467259,4.86280394896773e-06,2.43746276887712e-11,-1.2286962431851e-27,-1.03920446645131e-16,1951.96753467259,581140.031939645,0.0,0.0,0.0,0.0,0,0
1623,1958.70570448435,1958.70570448435,1952.96605080273,4.86280394896773e-06,2.43746276887712e-11,-1.22817442243675e-27,-1.03876312185099e-16,1952.96605080273,580842.464026629,0.0,0.0,0.0,0.0,0,0
1624,1959.70489524934,1959.70489524934,1953.96524393904,5.13569336617899e-06,2.7029747983239898e-11,-1.22760073846665e-27,-9.831081361151461e-17,1953.96524393904,580545.200569245,0.0,0.0,0.0,0.0,0,0
1625,1960.52736367975,1960.52736367975,1954.78823233003,4.95543710966743e-06,2.5257930386940297e-11,-1.22644876832786e-27,-1.0179130391308e-16,1954.78823233003,580248.214333263,0.0,0.0,0.0,0.0,0,0
1626,1961.52626209666,1961.52626209666,1955.78713397165,5.22348935609022e-06,2.79179320899326e-11,-1.2258189803754e-27,-9.651812187750799e-17,1955.78713397165,579951.531629789,0.0,0.0,0.0,0.0,0,0
1627,1962.52532203232,1962.52532203232,1956.7861966578,4.95543710966743e-06,2.5257930386940297e-11,-1.22529788276331e-27,-1.01695784112094e-16,1956.7861966578,579655.152018867,0.0,0.0,0.0,0.0,0,0
1628,1963.01785099624,1963.01785099624,1957.28020964838,4.95543710966743e-06,2.5611603342128897e-11,-1.22077478837961e-27,-9.1328957978139e-17,1957.28020964838,579358.998639586,0.0,0.0,0.0,0.0,0,0
1629,1964.0171697423,1964.0171697423,1958.27953038566,4.86280394896773e-06,2.4740930728031197e-11,-1.21996119737057e-27,-9.30066874289461e-17,1958.27953038566,579063.147618501,0.0,0.0,0.0,0.0,0,0
1630,1964.06186265574,1964.06186265574,1958.32701411356,4.95543710966743e-06,2.5744484182211e-11,-1.21348490344988e-27,-8.80730141141728e-17,1958.32701411356,578767.454847873,0.0,0.0,0.0,0.0,0,0
1631,1965.06092137621,1965.06092137621,1959.32607558247,4.76837158203125e-06,2.4015654938031497e-11,-1.21255613958e-27,-9.14581083049573e-17,1959.32607558247,578472.063763125,0.0,0.0,0.0,0.0,0,0
1632,1966.05942755286,1966.05942755286,1960.32458611871,4.86280394896773e-06,2.4878462439282798e-11,-1.21162784975575e-27,-8.961339625070561e-17,1960.32458611871,578176.973823505,0.0,0.0,0.0,0.0,0,0
1633,1967.05861527968,1967.05861527968,1961.32377621486,4.86280394896773e-06,2.4878462439282798e-11,-1.21070011379464e-27,-8.95447798266806e-17,1961.32377621486,577882.184670981,0.0,0.0,0.0,0.0,0,0
1634,1968.05451934567,1968.05451934567,1962.3196922223,4.86280394896773e-06,2.4878462439282798e-11,-1.20977285066512e-27,-8.947619837382661e-17,1962.3196922223,577587.695354621,0.0,0.0,0.0,0.0,0,0
1635,1969.05273053172,1969.05273053172,1963.31790862087,5.04637014592093e-06,2.6613406386603898e-11,-1.20863951789014e-27,-8.61406486922321e-17,1963.31790862087,577293.505762194,0.0,0.0,0.0,0.0,0,0
1636,1970.05247020853,1970.05247020853,1964.31764905586,4.76837158203125e-06,2.4015654938031497e-11,-1.20771265397688e-27,-9.10927841633322e-17,1964.31764905586,576999.615664512,0.0,0.0,0.0,0.0,0,0
1637,1970.77308650938,1970.77308650938,1965.03907864244,4.76837158203125e-06,2.4015654938031497e-11,-1.20661608830944e-27,-9.10100747379271e-17,1965.03907864244,576705.983023874,0.0,0.0,0.0,0.0,0,0
1638,1971.77184889417,1971.77184889417,1966.03784462809,4.76837158203125e-06,2.4015654938031497e-11,-1.20552019312227e-27,-9.09274158840832e-17,1966.0378446281,576412.64890287,0.0,0.0,0.0,0.0,0,0
1639,1972.77119718753,1972.77119718753,1967.03719481665,4.76837158203125e-06,2.4015654938031497e-11,-1.20459548736073e-27,-9.08576691425278e-17,1967.03719481665,576119.612934655,0.0,0.0,0.0,0.0,0,0
1640,1973.76953449377,1973.76953449377,1968.03553695563,4.67203091198574e-06,2.3156420968869496e-11,-1.20367125256577e-27,-9.266007154298421e-17,1968.03553695563,575826.874514995,0.0,0.0,0.0,0.0,0,0
1641,1974.76884950852,1974.76884950852,1969.03485396033,4.67203091198574e-06,2.3156420968869496e-11,-1.20274746864334e-27,-9.25889575372621e-17,1969.03485396033,575534.43333583,0.0,0.0,0.0,0.0,0,0
1642,1974.69874860333,1974.69874860333,1968.96786023087,4.86280394896773e-06,2.44888943013143e-11,-1.19119276323415e-27,-9.70836685510906e-17,1968.96786023087,575242.130735498,0.0,0.0,0.0,0.0,0,0
1643,1975.41064662452,1975.41064662452,1969.6805943696,4.86280394896773e-06,2.46110341826985e-11,-1.18722083903303e-27,-9.34789944288642e-17,1969.6805943696,574950.08230375,0.0,0.0,0.0,0.0,0,0
1644,1975.61595457461,1975.61595457461,1969.88820747431,5.13569336617899e-06,2.7243123987773597e-11,-1.18274339045333e-27,-8.81780977560188e-17,1969.88820747431,574658.212910188,0.0,0.0,0.0,0.0,0,0
1645,1976.4864081279,1976.4864081279,1970.75903661137,5.13569336617899e-06,2.7243123987773597e-11,-1.18108501592742e-27,-8.805445951610781e-17,1970.75903661137,574366.620583938,0.0,0.0,0.0,0.0,0,0
1646,1977.34844337732,1977.34844337732,1971.62147164871,5.04637014592093e-06,2.6363583020858196e-11,-1.17942755097822e-27,-8.94873088411646e-17,1971.62147164871,574075.303701952,0.0,0.0,0.0,0.0,0,0
1647,1978.23825793278,1978.23825793278,1972.51160533301,5.04637014592093e-06,2.6363583020858196e-11,-1.1777826122580999e-27,-8.93625015656776e-17,1972.51160533301,573784.265970491,0.0,0.0,0.0,0.0,0,0
1648,1979.15531955891,1979.15531955891,1973.42890705118,5.13569336617899e-06,2.7243123987773597e-11,-1.17613857029192e-27,-8.768568284797111e-17,1973.42890705118,573493.510999123,0.0,0.0,0.0,0.0,0,0
1649,1980.07917829945,1980.07917829945,1974.35298609593,5.309833872633e-06,2.9007748587568197e-11,-1.17425982840439e-27,-8.46744826429018e-17,1974.35298609593,573203.039379062,0.0,0.0,0.0,0.0,0,0
1650,1980.31773840728,1980.31773840728,1974.59374821226,5.309833872633e-06,2.9007748587568197e-11,-1.17238198544396e-27,-8.4539073615604e-17,1974.59374821226,572912.750283217,0.0,0.0,0.0,0.0,0,0
1651,1981.31525118984,1981.31525118984,1975.59126818398,5.309833872633e-06,2.9007748587568197e-11,-1.17054877488071e-27,-8.44068829774982e-17,1975.59126818398,572622.754695824,0.0,0.0,0.0,0.0,0,0
1652,1982.31512021764,1982.31512021764,1976.59113759016,5.13569336617899e-06,2.7243123987773597e-11,-1.16897218388415e-27,-8.715140100262571e-17,1976.59113759016,572333.052519281,0.0,0.0,0.0,0.0,0,0
1653,1983.31430122846,1983.31430122846,1977.59032096582,4.95543710966743e-06,2.5486144785103597e-11,-1.1676530019416999e-27,-9.02196448123192e-17,1977.59032096582,572043.643208139,0.0,0.0,0.0,0.0,0,0
1654,1984.18821563087,1984.18821563087,1978.46459925986,5.13569336617899e-06,2.7243123987773597e-11,-1.16607891115694e-27,-8.69356963219363e-17,1978.46459925986,571754.508066421,0.0,0.0,0.0,0.0,0,0
1655,1985.1865761051,1985.1865761051,1979.46296446349,4.95543710966743e-06,2.5486144785103597e-11,-1.16476063049298e-27,-8.999616341473341e-17,1979.46296446349,571465.664820389,0.0,0.0,0.0,0.0,0,0
1656,1985.47764442761,1985.47764442761,1979.75607674985,5.13569336617899e-06,2.7243123987773597e-11,-1.16318748364463e-27,-8.67201292091601e-17,1979.75607674986,571177.01023997,0.0,0.0,0.0,0.0,0,0
1657,1985.05143257515,1985.05143257515,1979.33397482412,5.22348935609022e-06,2.83588848609158e-11,-1.15771938572658e-27,-7.971371358061711e-17,1979.33397482412,570888.439939486,0.0,0.0,0.0,0.0,0,0
1658,1986.01866085607,1986.01866085607,1980.301297496,5.22348935609022e-06,2.83588848609158e-11,-1.15561699376401e-27,-7.95689552973886e-17,1980.301297496,570600.156312937,0.0,0.0,0.0,0.0,0,0
1659,1986.92876677763,1986.92876677763,1981.21166220522,5.22348935609022e-06,2.83588848609158e-11,-1.15351568322819e-27,-7.94242714748136e-17,1981.21166220522,570312.150661373,0.0,0.0,0.0,0.0,0,0
1660,1987.92686230104,1987.92686230104,1982.20976320848,4.95543710966743e-06,2.5744484182211e-11,-1.15179122589288e-27,-8.35953744510952e-17,1982.20976320849,570024.435324059,0.0,0.0,0.0,0.0,0,0
1661,1988.84240079731,1988.84240079731,1983.12554460846,4.95543710966743e-06,2.5744484182211e-11,-1.15006763053802e-27,-8.347027834352631e-17,1983.12554460846,569736.997931979,0.0,0.0,0.0,0.0,0,0
1662,1989.72674362623,1989.72674362623,1984.01021988977,5.309833872633e-06,2.9007748587568197e-11,-1.14447237143871e-27,-8.25265444721449e-17,1984.01021988977,569449.833586059,0.0,0.0,0.0,0.0,0,0
1663,1990.58108144041,1990.58108144041,1984.86497619425,5.22348935609022e-06,2.83588848609158e-11,-1.13745459095596e-27,-7.83183995986363e-17,1984.86497619426,569162.93758086,0.0,0.0,0.0,0.0,0,0
1664,1991.57887739778,1991.57887739778,1985.8627784807,5.22348935609022e-06,2.83588848609158e-11,-1.13512449806513e-27,-7.81579631754352e-17,1985.8627784807,568876.330196033,0.0,0.0,0.0,0.0,0,0
1665,1992.57680390088,1992.57680390088,1986.86071093501,5.13569336617899e-06,2.74849539641974e-11,-1.13279558452821e-27,-7.93309969865986e-17,1986.86071093501,568590.011015705,0.0,0.0,0.0,0.0,0,0
1666,1993.57654046763,1993.57654046763,1987.86044825747,4.86280394896773e-06,2.4878462439282798e-11,-1.13087702459464e-27,-8.364097188443431e-17,1987.86044825747,568303.979865222,0.0,0.0,0.0,0.0,0,0
1667,1994.57584860848,1994.57584860848,1988.85975838205,4.86280394896773e-06,2.4878462439282798e-11,-1.12895943373351e-27,-8.34991446478618e-17,1988.85975838206,568018.236248828,0.0,0.0,0.0,0.0,0,0
1668,1995.57489270508,1995.57489270508,1989.8588052181,4.86280394896773e-06,2.4878462439282798e-11,-1.12704241947391e-27,-8.33573600574049e-17,1989.8588052181,567732.779695453,0.0,0.0,0.0,0.0,0,0
1669,1996.57420015241,1996.57420015241,1990.85811464916,4.86280394896773e-06,2.4878462439282798e-11,-1.12512637358476e-27,-8.32156470887456e-17,1990.85811464917,567447.60981041,0.0,0.0,0.0,0.0,0,0
1670,1997.44215765366,1997.44215765366,1991.72645018105,4.95543710966743e-06,2.5257930386940297e-11,-1.12047976873136e-27,-9.29962177082166e-17,1991.72645018105,567162.707428959,0.0,0.0,0.0,0.0,0,0
1671,1998.44162950073,1998.44162950073,1992.72592353944,4.95543710966743e-06,2.5257930386940297e-11,-1.11895484121156e-27,-9.286965362774121e-17,1992.72592353944,566878.090914101,0.0,0.0,0.0,0.0,0,0
1672,1999.43954885879,1999.43954885879,1993.72384884831,4.95543710966743e-06,2.5257930386940297e-11,-1.11744978321908e-27,-9.274473865413971e-17,1993.72384884831,566593.759615548,0.0,0.0,0.0,0.0,0,0
1673,2000.43842541169,2000.43842541169,1994.72272861274,4.95543710966743e-06,2.5257930386940297e-11,-1.11594548498032e-27,-9.26198867376533e-17,1994.72272861275,566309.713240841,0.0,0.0,0.0,0.0,0,0
